end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvancesOnInventoryPurchases,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Capital,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CustomerAdvancesCurrent,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent,DividendPaymentsRestrictionsScheduleStatutoryCapitalAndSurplus1,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxSettlements,EffectiveIncomeTaxRateReconciliationTaxSettlementsForeign,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InventoryAdjustments,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterialsNetOfReserves,InventorySuppliesNetOfReserves,InventoryValuationReserves,InvestmentIncomeInterest,Investments,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherFiniteLivedIntangibleAssetsGross,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivables,OtherReceivablesNetCurrent,PaymentsForProceedsFromInvestments,PaymentsForProceedsFromLongtermInvestments,PaymentsForProceedsFromShortTermInvestments,PaymentsOfCapitalDistribution,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToSuppliers,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidTaxes,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionOfLongtermInvestments,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SegmentReportingInformationNetAssets,SellingExpense,ShareBasedCompensation,ShortTermInvestments,ShortTermInvestments,SignificantChangesFrachisedOutletsInOperation,SignificantChangesFranchisesPurchasedDuringPeriod,SignificantChangesFranchisesSold,StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,StatutoryAccountingPracticesStatutoryNetIncomeAmount,StockholdersEquity,TaxesPayableCurrent,TemporaryEquityForeignCurrencyTranslationAdjustments,WarrantExercisePriceDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2016-12-31,2017-03-31,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,56146.0,78591.0,,,3071889.0,400394.0,7361665.0,22619.0,,,190779.0,0.0,,22619.0,,6695881.0,1802184.0,,,,,919390.0,550141.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-399128.0,1546355.0,31487.0,,,1205634.0,,1205634.0,464335.0,486954.0,,,,,124808.0,0.0,0.0,0.25,,-0.25,,,,,,-104660.0,,,160361.0,397009.0,22619.0,22619.0,22619.0,22619.0,22619.0,670465.0,510104.0,-5192.0,,,1576185.0,2731743.0,,50127.0,,,,916.0,,2821.0,-48275.0,,,,22532.0,-2572.0,,,,6466.0,,-270982.0,4938.0,,-44152.0,-160.0,,631.0,,95920.0,383293.0,687228.0,591308.0,267241.0,,95920.0,631.0,,,301174.0,6695881.0,301174.0,,,,-6125.0,-6125.0,-54157.0,-54157.0,715083.0,715083.0,49211.0,-5238.0,,3.0,2676378.0,55365.0,4820000.0,510104.0,,,-448339.0,76052.0,66288.0,5836.0,-33.0,,,56146.0,,,,,,54308.0,,0.001,1000000.0,,,2304.0,,42257.0,,-6125.0,,,,,151.0,7455482.0,4383593.0,,-1741458.0,,4278098.0,,1124613.0,,,,,,,354052.0,,6394707.0,,,,20054000.0
2017-03-31,2017-05-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,70523.0,43858.0,,,3199986.0,451248.0,7361665.0,5455.0,,,74025.0,0.0,,5455.0,,6746610.0,1917731.0,,,,,1061177.0,141787.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-135036.0,237930.0,240895.0,,,,,,103952.0,109407.0,,,,,129614.0,-0.01,0.0,0.25,,-0.25,,,,,,13051.0,,,167076.0,397009.0,22619.0,22619.0,22619.0,22619.0,22619.0,675743.0,508667.0,,,,475299.0,504951.0,,-185890.0,,,,,,,-34733.0,,,,1900.0,209408.0,,,,9417.0,,79935.0,-3133.0,,14377.0,-1143.0,,236.0,,96675.0,434774.0,767163.0,670488.0,295406.0,,96675.0,236.0,,,,6746610.0,486939.0,,,,4806.0,4806.0,-6031.0,-6031.0,129961.0,129961.0,-185890.0,2772.0,,3.0,693613.0,-188662.0,,508667.0,,,50854.0,76651.0,72572.0,,2536.0,,,,,,,,,6031.0,,0.001,1000000.0,,,1161.0,,40357.0,4806.0,4806.0,,,,,,7520198.0,4320212.0,,-1927348.0,,742881.0,,218314.0,,,,,,,354052.0,,6259671.0,,,,20054000.0
2017-06-30,2017-08-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,69712.0,,2499.0,3329261.0,557111.0,7361665.0,,,,42382.0,0.0,,5475.0,,6699534.0,1859036.0,,,,,799730.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,112395.0,368217.0,63937.0,,,,,,107662.0,113137.0,,,,,125826.0,0.0,,,,,,,,,,,,,175409.0,397009.0,22619.0,22619.0,22619.0,22619.0,22619.0,687022.0,511613.0,,,,409987.0,762710.0,,6500.0,,,,-32.0,,,,,,,,,,,,,,,,,,,183.0,,,98288.0,475635.0,771028.0,672740.0,257793.0,,98288.0,183.0,,,,6702033.0,329967.0,,,,,,,,,,6532.0,-65743.0,,,690467.0,72243.0,,511613.0,,,105863.0,77930.0,70492.0,68601.0,2675.0,,,276401.0,,,,,,,,0.001,1000000.0,,,,,65284.0,,,,,,,,7660645.0,4331384.0,,-1920816.0,1130927.0,1130927.0,,280480.0,,,,,,,354052.0,,6372066.0,,,,20054000.0
2017-09-30,2017-11-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,63656.0,2716.0,2716.0,3372492.0,670801.0,7361665.0,,,,189433.0,0.0,,5631.0,,6580572.0,1639535.0,,,,,784215.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-178980.0,312613.0,130886.0,,,,,,115282.0,120931.0,,,,,127483.0,-0.01,,,,,,,,,,,,,184295.0,397009.0,22619.0,22619.0,22619.0,22619.0,22619.0,699711.0,515416.0,,,,447777.0,422325.0,,-292670.0,,,,,,,,,,,,,,,,,,,,,,,,,,100104.0,385597.0,667844.0,567740.0,243953.0,,0.0,147.0,,,,6580572.0,387486.0,,,,,,,,,,-292670.0,-32213.0,,,682782.0,-260457.0,,515416.0,,,113690.0,79370.0,65461.0,42240.0,9880.0,,,50618.0,,,,,,,,0.001,1000000.0,,,3329.0,,41484.0,,,,,,,,7798113.0,4425621.0,,-2213486.0,734938.0,734938.0,,235005.0,,,,,,,354052.0,,6193086.0,,,,20054000.0
2017-12-31,2018-04-02,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,29419.0,2777.0,2777.0,3568834.0,804104.0,7361665.0,22240.0,,,95521.0,0.0,,22240.0,,6299130.0,1379004.0,,,,518535.0,518535.0,-400855.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-358784.0,1208602.0,38034.0,,,1050181.0,,1050181.0,454876.0,477116.0,,,,,129038.0,-0.04,,0.25,,-0.25,,,,,,32574.0,,,194235.0,410094.0,22240.0,22240.0,22240.0,22240.0,22240.0,715529.0,521294.0,-111867.0,,-17786.0,1666352.0,2092279.0,,-762527.0,,,,-33.0,,,-49172.0,2777.0,,,-33300.0,6547.0,,,,5206.0,,-3397.0,-4778.0,,9857.0,60.0,,,,65584.0,425314.0,683831.0,618247.0,219357.0,,65584.0,727.0,,,,6299130.0,263207.0,,,,-4005.0,-4005.0,-284163.0,-284163.0,-145261.0,-145261.0,-762494.0,-95875.0,,3.0,2758931.0,-666652.0,0.0,521294.0,,,403710.0,81164.0,66716.0,111748.0,15146.0,,,66003.0,,,,,,359303.0,,0.001,1000000.0,,,2364.0,,75557.0,,-4005.0,,,,,75140.0,7967666.0,4398832.0,,-2503952.0,3300881.0,3300881.0,,1074793.0,,,,,,,354052.0,,6035923.0,,,,20054000.0
2018-03-31,2018-05-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,33918.0,2878.0,2878.0,3767657.0,1018723.0,7361665.0,5648.0,,,124964.0,0.0,,5648.0,,6037497.0,1070106.0,,,,,211594.0,-306941.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-246866.0,173125.0,53770.0,,,,,,119074.0,124722.0,,,,,102146.0,-0.02,0.0,0.25,,-0.25,,,,,,44119.0,,,206980.0,410094.0,22240.0,22240.0,22240.0,22240.0,22240.0,741420.0,534440.0,-5962.0,,,481895.0,236175.0,,-461485.0,,,,,,,4499.0,,,,7593.0,15736.0,,,,-6774.0,,-14092.0,-1336.0,,-6451.0,-992.0,,,,67957.0,415924.0,669739.0,601782.0,213238.0,,67957.0,121.0,,,,6037497.0,248440.0,,,,-31181.0,-31181.0,-888.0,-888.0,-318991.0,-318991.0,-461485.0,-18050.0,,3.0,679610.0,-443435.0,,534440.0,,,214619.0,84101.0,58606.0,19254.0,1083.0,,,59552.0,,,,,,1240.0,,0.001,1000000.0,,,1372.0,,67964.0,-31181.0,-31181.0,,,,,352.0,8200608.0,4432951.0,,-2965437.0,409300.0,409300.0,,197715.0,,,,,,,354052.0,,5789057.0,,,,20054000.0
2018-06-30,2018-08-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,77082.0,2730.0,2730.0,3666186.0,732073.0,7361665.0,,,,58980.0,0.0,,5107.0,,5680362.0,1060760.0,,,,,296264.0,,,,,,,,,,,20054.0,-627216.0,314229.0,120908.0,,,,,,92383.0,97490.0,,,,,257398.0,-0.02,,,,,,,,,,,,,201303.0,410094.0,22240.0,22240.0,22240.0,22240.0,22240.0,703458.0,502155.0,,,,406110.0,363391.0,,-340566.0,,,,,,,,,,,,,,,,,,,,,,,,,,64477.0,409095.0,619874.0,555397.0,172280.0,,64477.0,85.0,,,,5679036.0,517195.0,,,,,,,,,,-340566.0,-46.0,,,703911.0,-340520.0,,502155.0,,,-286650.0,79795.0,61807.0,1500.0,1369.0,,,61933.0,,,,,,,,,,,,279.0,,85177.0,,,,,,,,7782307.0,4116121.0,,-3306003.0,677620.0,,,297801.0,,,,,,,354052.0,,5161841.0,,,,20054000.0
2018-09-30,2018-11-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,45447.0,2632.0,1316.0,3639019.0,543180.0,7361665.0,,,,33895.0,1316.0,1316.0,4911.0,,5145570.0,804273.0,,,,115639.0,115639.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-499203.0,163193.0,31271.0,,,,,,109826.0,114737.0,,,,,348453.0,-0.02,,,,,,,,,,,,,198937.0,410094.0,22240.0,22240.0,22240.0,22240.0,22240.0,678104.0,479167.0,,,,370827.0,227272.0,,-310310.0,,,,,,,,,,,,,,,,,,,,,,,,,,62153.0,425193.0,611398.0,549245.0,149093.0,,62153.0,76.0,,,,5145570.0,482932.0,,,,,,,,,,-310310.0,1166.0,,,538748.0,-311476.0,,479167.0,,,-188893.0,76919.0,57761.0,,1090.0,,,37876.0,,,,,,,,0.001,1000000.0,,,1748.0,,64554.0,,,,,,,,7501149.0,3862130.0,,-3616313.0,390465.0,,,167921.0,,,,,,,354052.0,,4662638.0,,,,20054000.0
2018-12-31,2019-04-01,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,98241.0,2628.0,,3720080.0,535382.0,7361665.0,20503.0,,,119022.0,2628.0,2628.0,20503.0,,5144507.0,926147.0,,,,118996.0,118996.0,-399539.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-1790869.0,733157.0,116260.0,1013847.0,,1013847.0,,1013847.0,426788.0,447291.0,,,,,643986.0,-0.08,,0.25,,-0.25,,,,,,-23275.0,,,203533.0,371079.0,20503.0,20503.0,20503.0,20503.0,20503.0,677127.0,473594.0,-8700.0,,-15682.0,1599280.0,936160.0,,-1522147.0,,,,,,,68822.0,-149.0,,,-26681.0,78226.0,,,,-26464.0,,-74680.0,714.0,,-13423.0,-1055.0,,,,77149.0,439908.0,609151.0,532002.0,132185.0,,77149.0,325.0,,118996.0,,5144507.0,899453.0,,,,514948.0,,-3789.0,,-887423.0,,-1522147.0,-34180.0,,3.0,2424127.0,-1487967.0,4100000.0,473594.0,,,-268722.0,76808.0,40966.0,34386.0,-119.0,-119.0,,52580.0,,,,,,7465.0,,0.001,1000000.0,,,1309.0,,102238.0,,514948.0,,,,,3676.0,7464846.0,3744766.0,,-4026099.0,1669317.0,,,809165.0,,,,,,,354052.0,,4245054.0,,,,20054000.0
2019-03-31,2019-05-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,97166.0,2693.0,,3917998.0,639162.0,7361665.0,4868.0,,,63618.0,2693.0,2693.0,4868.0,,5130917.0,830527.0,,,,93861.0,93861.0,-25135.0,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-267717.0,69404.0,57124.0,,,,,,105717.0,110585.0,,,,,963743.0,-0.02,0.0,0.25,,-0.25,,,,,,1875.0,,,213441.0,,,,,,,693809.0,480368.0,,,,355528.0,69467.0,,-371497.0,,,,,,,-1075.0,,,,9565.0,-59136.0,,,,-5530.0,,16808.0,111.0,,-20008.0,-415.0,,,,79050.0,439249.0,625959.0,546909.0,148739.0,,79050.0,44.0,,,,5130917.0,1153580.0,,,,319757.0,,-88809.0,,-257958.0,,-371497.0,-1108.0,,3.0,439856.0,-370389.0,,480368.0,,,103780.0,78700.0,35547.0,1163.0,11.0,11.0,,32572.0,,,,,,88809.0,,0.001,1000000.0,,,894.0,,92673.0,,319757.0,,,,,,7738020.0,3820022.0,,-4397596.0,138871.0,,,84328.0,,,,,,,354052.0,,3977337.0,,,,20054000.0
2019-06-30,2019-08-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,94924.0,2632.0,,3931643.0,549052.0,7361665.0,,,,39818.0,2632.0,-2632.0,4804.0,,4954599.0,856616.0,,,,111734.0,111734.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-362660.0,82759.0,23086.0,,,,,,102432.0,107236.0,,,,,1188884.0,-0.02,,,,,,,,,,,,,213412.0,,,,,,,678199.0,464787.0,,,,276482.0,88620.0,,-272550.0,,,,,,,,,,,,,,,,,,,,,,,,,,77271.0,482601.0,637348.0,560077.0,117630.0,,77271.0,44.0,,,,4954599.0,1339922.0,,,,,,,,,,-272550.0,-83.0,,,361087.0,-272467.0,,464787.0,,,-90110.0,76930.0,33028.0,127.0,,,,32081.0,,,,,,,,0.001,1000000.0,,,437.0,,112469.0,,,,,,,,7564839.0,3633196.0,,-4670146.0,171379.0,,,84605.0,,,,,,,354052.0,,3614677.0,,,,20054000.0
2019-09-30,2019-11-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,92446.0,2555.0,0.0,3914660.0,443104.0,7361665.0,,,,38133.0,2555.0,2555.0,4687.0,,4632391.0,757043.0,,,,91114.0,91114.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-366210.0,69709.0,5601.0,,,,,,99916.0,104603.0,,,,,1226294.0,-0.01,,,,,,,,,,,,,211784.0,,,,,,,658319.0,446535.0,,,,223603.0,88807.0,,-260262.0,,,,,,,,,,,,,,,,,,,,,,,,,,75006.0,461168.0,607166.0,532160.0,109969.0,,75006.0,36.0,,,,4632391.0,1383924.0,,,,,,,,,,-260262.0,-71635.0,,,277434.0,-188627.0,,446535.0,,,-105948.0,74675.0,59583.0,71695.0,24.0,,,21538.0,,,,,,,,0.001,1000000.0,,,,,74098.0,,,,,,,,7343473.0,3428813.0,,-4930408.0,158516.0,,,53831.0,,,,,,,354052.0,,3248467.0,,,,20054000.0
2019-12-31,2020-03-31,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,92071.0,2591.0,,4068783.0,486338.0,7361665.0,19000.0,,,56418.0,2591.0,2591.0,19000.0,,4608181.0,4608181.0,,,,99979.0,99979.0,-19017.0,,,728946.0,-89472.0,-664534.0,0.001,200000000.0,20054000.0,20054000.0,20054.0,-1286985.0,295705.0,21734.0,769050.0,,,,769050.0,406849.0,425849.0,,,0.0,,511031.0,-0.06,,0.25,,-0.25,,,,,,25060.0,,,-219411.0,353033.0,19000.0,19000.0,19000.0,19000.0,19000.0,667444.0,448033.0,-13.0,,-118446.0,1178974.0,313469.0,-118583.0,-118583.0,,-0.01,-1119358.0,,,,-6170.0,-37.0,,,4857.0,-94526.0,,,,-13233.0,,-1885.0,28059.0,,-23840.0,15000.0,,,,-106997.0,444175.0,607266.0,500269.0,126563.0,,106997.0,166.0,,3032832.0,,4608181.0,1650112.0,,1113081.0,,836529.0,107583.0,-89472.0,,-772117.0,-107583.0,-1237941.0,-137.0,,3.0,118446.0,-118446.0,,448033.0,,-49044.0,-49044.0,75710.0,26000.0,137.0,,-1721.0,,28740.0,,,,,,89472.0,,0.001,1000000.0,,,,,15000.0,,107583.0,,,,,,7446144.0,3377361.0,,-5264040.0,609174.0,,,268868.0,,,,,,,354052.0,,2958069.0,,,,20054000.0
2020-03-31,2020-05-15,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,96165.0,2551.0,,4103479.0,442211.0,7361665.0,4171.0,,,53941.0,2551.0,2551.0,4171.0,,4385011.0,719757.0,,,,56105.0,56105.0,-43874.0,,,24340.0,,-79283.0,0.001,200000000.0,20054000.0,20054000.0,20054.0,-381556.0,8022.0,18582.0,,,,,,99130.0,103301.0,,,,,1567496.0,-0.01,0.0,0.25,,-0.25,,,,,,54941.0,,,220147.0,,,,,,,657186.0,437039.0,,,-103597.0,320827.0,6194.0,-103639.0,-103639.0,,-0.01,-233790.0,,,,4094.0,,,,23064.0,-3152.0,,,,26665.0,,2463.0,41000.0,,3750.0,,,,,105352.0,445975.0,609729.0,504377.0,127787.0,,105352.0,20.0,,,,4385011.0,1808498.0,,,,86981.0,62641.0,,,-141922.0,-62639.0,-337429.0,-42.0,,3.0,103597.0,-103597.0,,437039.0,,-44127.0,-44127.0,74546.0,126255.0,42.0,,1.0,,31017.0,,,,,,,,0.001,1000000.0,,,,,74317.0,62641.0,86981.0,,,,,,7331694.0,3228215.0,,-5601469.0,14216.0,,,21973.0,,,,,,,354052.0,354052.0,2576513.0,,,,20054000.0
2020-06-30,2020-08-14,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,88802.0,2553.0,,4202454.0,443647.0,7361665.0,,,,80981.0,2553.0,2553.0,2963.0,,4311015.0,741566.0,,,,48631.0,48631.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-195661.0,37729.0,11718.0,,,,,,97107.0,100070.0,,,,,1734948.0,-0.01,,,,,,,,,,,,,223296.0,,,,,,,657705.0,434409.0,,,-51900.0,203092.0,30173.0,-52062.0,-52062.0,,0.0,-145035.0,,,,,,,,,,,,,,,,,,,,,,,105435.0,431889.0,586911.0,481476.0,119027.0,,105435.0,24.0,,,,4311015.0,1930163.0,,,,,,,,,,-197097.0,-162.0,,,51900.0,-51900.0,,434409.0,,,1436.0,74605.0,94695.0,162.0,,,,32883.0,,,,,,,,0.001,1000000.0,,,,,97595.0,,,,,,,,7337494.0,3135040.0,,-5798566.0,67902.0,,,23893.0,,,,,,,354052.0,,2380852.0,,,,20054000.0
2020-09-30,2020-11-16,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,98020.0,2654.0,,4467894.0,547272.0,7361665.0,,,,50770.0,2654.0,2654.0,2993.0,,4385275.0,776848.0,,,,,86236.0,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-91070.0,37517.0,5192.0,,,,,,95847.0,98840.0,,,,,1915333.0,-0.01,,,,,,,,,,,,,-235160.0,,,,,,,683724.0,448564.0,,,-25317.0,211858.0,39772.0,-25365.0,-25365.0,,0.0,-169330.0,,,,,,,,,,,,,,,,,,,,,,,-109606.0,479130.0,637012.0,527406.0,120463.0,,109606.0,25.0,,,,4385275.0,2095492.0,,,,,,,,,,-194695.0,-48.0,,,25317.0,-25317.0,,448564.0,,,103625.0,77556.0,76947.0,48.0,80.0,,,34296.0,,,,,,,,0.001,1000000.0,,,,,78140.0,,,,,,,,7627757.0,3159863.0,,-5993260.0,77289.0,,,22531.0,,,,,,,354052.0,,2289783.0,,,,20054000.0
2020-12-31,2021-08-16,10-K,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,119070.0,,,,,6469236.0,,,,,,,,,119070.0,119070.0,1133812.0,,,,,,,,424562.0,-79446.0,-382246.0,0.001,200000000.0,20054000.0,20054000.0,20054.0,-2158779.0,,,,,,,,,,79446.0,465007.0,119070.0,,693546.0,-0.1,,,,,,,,,,37130.0,,,,,,,,,,,,,,-222607.0,,,-222859.0,-222859.0,,-0.01,-760538.0,,,,,,,,,,,,,,,,,,,-15000.0,,,,,,,,,,,,,,,119070.0,863960.0,1977822.0,,,607077.0,182515.0,-79446.0,,-564761.0,-182515.0,-2324192.0,-252.0,,,222607.0,-222607.0,,,,165413.0,165413.0,,51344.0,252.0,,,,119070.0,,,,,,,,0.001,1000000.0,,,,,,,182515.0,,,,,,,,,-7234180.0,,,,,,,,,,,,,-744890.0,,,,20054000.0
2021-03-31,2021-09-28,10-Q,Joway Health Industries Group Inc.,GTVI,CIK0001263364,USD,,,,,,,6469236.0,,,,,,,,,,,1133812.0,,,,,,,,,,,0.001,200000000.0,20054000.0,20054000.0,20054.0,-83425.0,,,,,,,,,,79446.0,465007.0,0.0,,700787.0,,,,,,,,,,,,,,,,,,,,,,,,,-83425.0,,,-83425.0,-83425.0,,0.0,,,,,,,-119070.0,,,,,,-119070.0,,,,76184.0,,,,,,,,,,,,,,,,,,,828315.0,1977822.0,,,7241.0,7241.0,,,-7241.0,-7241.0,-83425.0,,,,83425.0,-83425.0,,,,0.0,,,127528.0,,,,,,,,,,,,,0.001,1000000.0,,,,,,7241.0,,,,,,,,,,-7317605.0,,,,,,,,,,,,,-828315.0,,,,20054000.0
