end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AllowanceForDoubtfulAccountsReceivable,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNet,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossRealizedGainLossNet,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfGoodsSold,CostsAndExpenses,CumulativeEffectOnRetainedEarningsNetOfTax1,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentPrincipal,DebtSecuritiesAvailableForSaleRealizedGainLoss,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsStateTaxes,DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDerivatives,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLossOnDerivative,DividendsPayableCurrent,DividendsPreferredStockCash,DividendsPreferredStockStock,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfIntangibleAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrantsReceivable,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationInterestExpense,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCashAndInvestmentsForOperatingActivities,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InvestmentIncomeNonoperating,IssuanceOfStockAndWarrantsForServicesOrClaims,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LicenseCosts,LicensesRevenue,LoansPayableCurrent,LongTermLoansPayable,LossContingencyNumberOfDefendants,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnDilutedEarningsPerShare,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnOperatingResults,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssets,OtherAssetsNoncurrent,OtherCommitment,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherCostAndExpenseOperating,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncome,PaymentsForRent,PaymentsForRoyalties,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProgramRightsObligationsCurrent,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestmentsCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RevenueRemainingPerformanceObligation,Revenues,RoyaltyRevenue,SalesRevenueGoodsNet,SalesRevenueNet,SecuredDebtCurrent,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,ShortTermInvestments,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,TaxCreditCarryforwardAmount,TreasuryStockShares,TreasuryStockValue,UnrealizedGainLossOnDerivatives,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2015-03-31,2015-05-14,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,638000.0,,,,,301033000.0,,,224000.0,224000.0,,,116000.0,,13117000.0,8190000.0,,,,,,0.0,,,7948000.0,-3572000.0,,,,,,,,,,,0.01,200000000.0,19998801.0,,200000.0,,,,,,,2260000.0,,,,,,602000.0,4718000.0,,,,,,,,,,,,,,,,,,,,,,,,118000.0,0.0,,,,0.0,,,,,-0.1,,,,,,,,,,465000.0,349000.0,2666000.0,465000.0,465000.0,465000.0,,4875000.0,,,1689000.0,,,,,,,,,,,,,,-1258000.0,-1258000.0,-150000.0,,,,9000.0,,98000.0,109000.0,,,1000.0,,,0.0,,,,,3000.0,87000.0,,,,,,,,,,9958000.0,13117000.0,,1240000.0,,151000.0,,,30.0,,,-400000.0,,-9000.0,,-3163000.0,-2000000.0,-2000000.0,,,,,,2000.0,,,-2002000.0,,,,,,,,,,,,,,,,,,,41000.0,,,,,,,,,,,,,,9000.0,,0.0,,,,,98000.0,,,,,,,,,,,,,,,,,11000.0,144000.0,,400000.0,453000.0,,,-298074000.0,,,,,,107000.0,,258000.0,,,224000.0,,,,,,,,,,,,,0.0,,,3159000.0,,,,,,87000.0,,,,32000.0,,,,,,,,,,,19983751.0,
2015-06-30,2015-08-14,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,1318000.0,,,,,361837000.0,,,904000.0,904000.0,,,116000.0,,76925000.0,30962000.0,,,,,,,,6489000.0,30410000.0,,,,,,,,5.0,,,,0.01,200000000.0,29861515.0,,299000.0,,,,,,,4409000.0,,,,,,602000.0,4567000.0,,,,,,,,,,,,,,,,,,,,,,,,132000.0,0.0,,,,,,,,,-0.16,,,,,,,,,4281000.0,,291000.0,582000.0,582000.0,582000.0,582000.0,,6900000.0,,,3667000.0,38955000.0,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,16000.0,,,,,,,,,,,16976000.0,76925000.0,,1920000.0,,150000.0,,,,,,,,,,,-4113000.0,-4113000.0,,,,,,14000.0,,,-4127000.0,,,,,,,,,,,,,,,,,,,42000.0,,,,,,,,,,,,,,,,0.0,,,,,222000.0,,,,,,,,,,,,,,,,,66000.0,330000.0,,,610000.0,,,-302187000.0,,,,,,132000.0,,282000.0,,,,,,,,,,,,,3.0,,,0.0,,,59949000.0,,,,38247000.0,,75000.0,7001000.0,,1036000.0,,,,,,,,,,,,25695973.0,
2015-09-30,2015-11-16,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,968000.0,,,,,,381006000.0,,1452000.0,1452000.0,,,145000.0,,89549000.0,43690000.0,,,,,,,,6489000.0,43282000.0,,,,,,,,5.0,,,,0.01,200000000.0,32728106.0,,327000.0,,,,,,,6449000.0,,,,,,602000.0,4417000.0,,,,,,,,,,,,,,,,,,,,,,,,151000.0,0.0,,,,,,,,,-0.19,,,,,,,,,3700000.0,582000.0,145000.0,582000.0,582000.0,582000.0,582000.0,,6755000.0,,,4717000.0,38955000.0,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,92000.0,,,,,,,,,,,16476000.0,89549000.0,,1570000.0,,151000.0,,,,,,,,,,,-6073000.0,-6073000.0,,,,,,91000.0,,,-6164000.0,,,,,,,,,,,,,,,,,,,62000.0,,,,,,,,,,,,,,,,0.0,,,,,137000.0,,,,,,,,,,,,,,,,,87000.0,271000.0,,,1581000.0,,,-308260000.0,,,,,,134000.0,,285000.0,,,,,,,,,,,,,3.0,,,0.0,,,73073000.0,,,,,,442000.0,,,1892000.0,,,,,,,,,,,,31787777.0,
2015-12-31,2016-03-30,10-K,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,875000.0,,,31000.0,,377993000.0,377993000.0,,4368000.0,4368000.0,4368000.0,0.0,538000.0,6123108.0,80055000.0,40568000.0,,,,,31758000.0,,0.0,2591000.0,40138000.0,28618000.0,,40138000.0,,,0.0,,5.0,77091.0,3799024.0,,0.01,200000000.0,32743013.0,,328000.0,,,,,,,19586000.0,,,,,,602000.0,4266000.0,,1669000.0,,595000.0,79497000.0,,0.0,68636000.0,231000.0,,2055000.0,2497000.0,3678000.0,253000.0,79497000.0,92000.0,25000.0,0.0,,,18000.0,,13000.0,551000.0,0.0,,,,0.0,,,,,-0.53,,,,0.0,,,,547000.0,3699000.0,582000.0,,582000.0,582000.0,582000.0,582000.0,7156000.0,6609000.0,,,14320000.0,32466000.0,0.0,,0.0,,0.0,0.0,0.0,,-4939000.0,,-1318000.0,,-1174000.0,-1174000.0,-602000.0,,,,29000.0,,287000.0,79000.0,,,6000.0,,,7000.0,,,,,4026000.0,401000.0,,,,,,,,,,12334000.0,80055000.0,,1477000.0,,602000.0,,,,,,35652000.0,,3389000.0,,-10423000.0,-14526000.0,-14526000.0,-14526000.0,,,,,4020000.0,,,-18546000.0,,,,,,,1922000.0,349000.0,836000.0,250000.0,246000.0,241000.0,,,2520000.0,219000.0,,209666000.0,62000.0,,,,,,,,,4026000.0,,,,,308000.0,,0.0,,,,,315000.0,,7001000.0,,,0.0,,,,,,3697000.0,-400000.0,0.0,4635000.0,,381000.0,350000.0,115000.0,,400000.0,4715000.0,,,-310600000.0,,,,,,438000.0,,1040000.0,,,4368000.0,,,,,,,,,,3.0,,,0.0,,,67721000.0,,,,31758000.0,,401000.0,7001000.0,,4820000.0,32000.0,,,,,,,,,,,27597434.0,27597434.0
2016-03-31,2016-05-16,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,1042000.0,,,,,,381477000.0,,1592000.0,1592000.0,,,145000.0,,77420000.0,37840000.0,,,,,,-591000.0,2000000.0,0.0,37395000.0,-2743000.0,,,,,,,,,,,0.01,200000000.0,32743013.0,,328000.0,,,,,,,6395000.0,,,,,,602000.0,4115000.0,,,,,,,,,,,,,,,,,,,,,,,,174000.0,,,,,,,,,,-0.17,,,,,,,,,3700000.0,582000.0,436000.0,,582000.0,582000.0,582000.0,,6464000.0,,,4366000.0,32466000.0,,,,,,,,,,,,,167000.0,,-151000.0,,,,40000.0,,-114000.0,129000.0,,,2000.0,,,,,,,,618000.0,0.0,,,,,,,,,,11759000.0,77420000.0,,7644000.0,,151000.0,,,,,,0.0,,-227000.0,,-2516000.0,-5544000.0,,,,,,,616000.0,,,-6160000.0,,,,,,,,,,,,,,,,,,,102000.0,,,,,,,,,,,,,,227000.0,,,,,,,201000.0,,,,,,,,,,,,,0.0,,,,548000.0,244000.0,,0.0,1855000.0,,,-316144000.0,,,,,,84000.0,,235000.0,,,1592000.0,,,,,,,,,,,,,,,,65661000.0,,,,,,,,,1892000.0,,,,,,,,,,,,32743013.0,
2016-06-30,2016-08-15,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,2105000.0,,,,,,383999000.0,,1385000.0,,,,146000.0,,74152000.0,34621000.0,,,,,,,2000000.0,0.0,34303000.0,,,,,,,,5.0,,,,0.01,200000000.0,32795703.0,,328000.0,,,,,,,6929000.0,,,,,,602000.0,3965000.0,,,,,,,,,,,,,,,,,,,,,,,,181000.0,,,,,,,,,,-0.2,,,,,,,,,3700000.0,,290000.0,582000.0,582000.0,582000.0,582000.0,,6318000.0,,,3730000.0,32466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,,,,,,12672000.0,74152000.0,,8707000.0,,150000.0,,,,,,,,,,,-6703000.0,,,,,,,12000.0,,,-6715000.0,,,,,,,,,,,,,,,,,,,108000.0,,,,,,,,,,,,,,,,,,,,,206000.0,,,,,,,,,,,,,,,,,639000.0,112000.0,,,3018000.0,,,-322847000.0,,,,,,64000.0,,214000.0,,,,,,,,,,,,,2.85,2.85,,,,,61480000.0,,,,,,,,,150000.0,,,,,,,,,,,,32784123.0,
2016-09-30,2016-11-14,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,1913000.0,,,,,,388618000.0,,917000.0,,,,146000.0,,73814000.0,31947000.0,,,,,,,,0.0,31185000.0,,,,,,,,8.0,,,,0.01,200000000.0,33703732.0,,338000.0,,,,,,,5358000.0,,,,,,602000.0,3814000.0,,,,,,,,,,,,,,,,,,,,,,,,222000.0,,,,,,,,,,-0.08,,,,,,,,,5136000.0,,203000.0,812000.0,812000.0,812000.0,812000.0,,8587000.0,,,2391000.0,32466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551000.0,,,,,,,,,,,10329000.0,73814000.0,,6515000.0,,151000.0,,,,,,,,,,,-2624000.0,,,,,,,2550000.0,,,-5174000.0,,,,,,,,,,,,,,,,,,,66000.0,,,,,,,,,,,,,,,,,,,,,156000.0,,,,,,,,,,,,,,,,,748000.0,606000.0,,,2745000.0,,,-325471000.0,,,,,,33000.0,,184000.0,,,,,,,,,,,,,,6.44,,,,,63485000.0,,,,,,2452000.0,1019000.0,,,,,,,,,,,,,,33274829.0,
2016-12-31,2017-03-30,10-K,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,3694000.0,,,179000.0,,,431168000.0,,4829000.0,4829000.0,,0.0,677000.0,8508177.0,111058000.0,69421000.0,,,,,0.0,-2591000.0,,0.0,69142000.0,29004000.0,,69142000.0,69142000.0,29004000.0,0.0,,5.0,,3736617.0,,0.01,200000000.0,40254457.0,40254457.0,403000.0,,0.0,,,,,24770000.0,,,,,,602000.0,3664000.0,,1464000.0,,228000.0,88021000.0,,0.0,73864000.0,231000.0,,3089000.0,2557000.0,6450000.0,253000.0,88021000.0,92000.0,23000.0,0.0,,,18000.0,,148000.0,825000.0,,,,,,,,,,-0.64,,,,,,,,1224000.0,4324000.0,812000.0,,812000.0,812000.0,812000.0,812000.0,9608000.0,8384000.0,0.0,,13290000.0,32466000.0,0.0,,0.0,,0.0,0.0,0.0,0.0,-7437000.0,14000.0,14000.0,,2819000.0,,-602000.0,,,,4000.0,,-160000.0,9000.0,,,,,,6000.0,6000.0,,,,2014000.0,0.0,,,,,,,,,,11960000.0,111058000.0,0.0,8296000.0,,602000.0,,,,,42537000.0,42537000.0,-519000.0,-519000.0,-13014000.0,-13014000.0,-21873000.0,-21873000.0,-21873000.0,,,,0.0,2008000.0,,,-23881000.0,,,,,,,2472000.0,364000.0,261000.0,256000.0,250000.0,246000.0,1095000.0,,2348000.0,548000.0,,217246000.0,66000.0,,,,,,,0.0,,2014000.0,,,0.0,0.0,519000.0,,,,,,,155000.0,,,,,150000.0,,,,0.0,,0.0,,350000.0,0.0,,900000.0,721000.0,124000.0,,0.0,10655000.0,0.0,,-332473000.0,,,,,889000.0,287000.0,,889000.0,,,,,0.0,1.09,0.011,,,,,,,,,,,,99098000.0,,,,,,2452000.0,,,150000.0,,3432000.0,350000.0,,,,,,,,,34180253.0,34180253.0
2017-03-31,2017-05-15,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,1463000.0,,,,,,433023000.0,,1492000.0,1492000.0,,,203000.0,,105284000.0,63823000.0,,,,,,0.0,,,63212000.0,-5930000.0,,63212000.0,,-5930000.0,,,,,,,0.01,200000000.0,40255082.0,,403000.0,,,,,,,5470000.0,,,,,,602000.0,3513000.0,,,,,,,,,,,,,,,,,,,,,,,,250000.0,,,,,,,,,,-0.13,,,,,,,,,4323000.0,,610000.0,812000.0,812000.0,812000.0,812000.0,,8181000.0,,,3022000.0,32466000.0,,,,,,,,,,,,,-2231000.0,,-151000.0,,,,0.0,,308000.0,24000.0,,,,,,,2000.0,,,,39000.0,,,,,,,,,,,9578000.0,105284000.0,,6065000.0,,151000.0,,,,,1000.0,1000.0,-74000.0,-74000.0,-5857000.0,-5857000.0,-5247000.0,,,,,,,37000.0,,,-5284000.0,,,,,,,,,,,,,,,,,,,66000.0,,,,,,,,,,,,,,74000.0,,,,,,,463000.0,,,,,,,,,,,,,0.0,,,,748000.0,148000.0,,,2198000.0,0.0,,-337720000.0,,,0.0,,,35000.0,,186000.0,,,,,,,,,,,,,,,,,,,95706000.0,,,,,,,,,,,,1000.0,,,,,,,,,40254679.0,
2017-06-30,2017-08-14,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,3617000.0,,,,,,434674000.0,,1243000.0,,,,158000.0,,96659000.0,59268000.0,,,,,,,,,58304000.0,,,58304000.0,,,,,,,,,0.01,200000000.0,40286332.0,,403000.0,,,,,,,8657000.0,,,,,,602000.0,3362000.0,,,,,,,,,,,,,,,,,,,,,,,,207000.0,,,,,,,,,,-0.21,,,,,,,,,2593000.0,,173000.0,346000.0,346000.0,346000.0,346000.0,,4150000.0,,,2642000.0,32466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164000.0,,,,,,,,,,,7581000.0,96659000.0,,4219000.0,,150000.0,,,,,,,,,,,-8279000.0,,,,,,,161000.0,,,-8440000.0,,,,,,,,,,,,,,,,,,,66000.0,,,,,,,,,,,,,,,,,,,,,867000.0,,,,,,,,,,,,,,,,,709000.0,97000.0,,,5808000.0,0.0,,-345999000.0,,217000.0,,,,67000.0,,217000.0,,,,,,,,,,,,,,,,,,,89078000.0,,,,,,,,,,,,84000.0,,,,,,,,,40270879.0,
2017-09-30,2017-11-14,10-Q,ABEONA THERAPEUTICS INC.,ABEO,CIK0000318306,USD,2037000.0,,,,,,440813000.0,,792000.0,,,,87000.0,,95731000.0,58395000.0,,,,,,,,,56522000.0,,,56522000.0,,,,,,,,,0.01,200000000.0,40924659.0,,409000.0,,,,,,,5581000.0,,,,,,602000.0,3212000.0,,,,,,,,,,,,,,,,,,,,,,,,138000.0,,,,,,,,,,-0.13,,,,,,,,,2592000.0,,87000.0,346000.0,346000.0,346000.0,346000.0,,4063000.0,,,2166000.0,32466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000.0,,,,,,,,,,,5851000.0,95731000.0,,2639000.0,,151000.0,,,,,,,,,,,-5343000.0,,,,,,,19000.0,,,-5362000.0,,,,,,,,,,,,,,,,,,,77000.0,,,,,,,,,,,,,,,,,,,,,1762000.0,,,,,,,,,,,,,,,,,730000.0,111000.0,,,3277000.0,0.0,,-351342000.0,,,,,219000.0,68000.0,,219000.0,,,,,,,,,,,,,,,,,,,89880000.0,,,,,,,,,,,,8000.0,,,,,,,,,40377890.0,
